,,,,,generation,run1,run2,run2,run3,run3,run1,run1,run2,run2,run3,run3
211,0.085231029,0.077578216,46,0.660820933,211,0.090700218,0.091401661,0.097797024,0.096770585,0.097926959,46,35,42,31,31,31
212,0.087948431,0.077510617,44,0.679484313,212,0.090700218,0.091614633,0.097797024,0.093674984,0.097926959,44,35,35,31,37,31
213,0.086869779,0.07777953,44,0.668697793,213,0.090700218,0.093344544,0.097797024,0.093498794,0.097926959,44,35,34,31,37,31
214,0.090149145,0.078966945,38,0.670722222,214,0.090700218,0.092216419,0.097797024,0.094021081,0.097926959,38,35,34,31,34,31
215,0.087872917,0.079174863,39,0.653729167,215,0.090700218,0.094379349,0.097797024,0.097727381,0.097926959,39,35,37,31,34,31
216,0.087395635,0.079059031,41,0.659670635,216,0.090700218,0.089393056,0.097797024,0.091970912,0.097926959,41,35,39,31,40,31
217,0.091217832,0.078932053,41,0.697892609,217,0.091217832,0.091501438,0.097797024,0.093162946,0.097926959,41,35,35,31,39,31
218,0.087865657,0.079150769,43,0.674111111,218,0.091217832,0.091954254,0.097797024,0.093383417,0.097926959,43,35,38,31,37,31
219,0.088713109,0.080040884,38,0.656361855,219,0.091217832,0.089785157,0.097797024,0.093202022,0.097926959,38,35,38,31,38,31
220,0.087919575,0.079302859,43,0.674650298,220,0.091217832,0.091774017,0.097797024,0.090891202,0.097926959,43,35,32,31,43,31
221,0.086572874,0.079427115,43,0.661183284,221,0.091217832,0.09214676,0.097797024,0.093393829,0.097926959,43,35,37,31,40,31
222,0.089616468,0.079095357,41,0.681878968,222,0.091217832,0.089855902,0.097797024,0.092733861,0.097926959,41,35,42,31,36,31
223,0.088515972,0.080017194,41,0.670874008,223,0.091217832,0.092636858,0.097797024,0.091604787,0.097926959,41,35,33,31,41,31
224,0.091136905,0.080318898,39,0.686369048,224,0.091217832,0.091566884,0.097797024,0.097221181,0.097926959,39,35,36,31,34,31
225,0.089380386,0.080490877,40,0.674291667,225,0.091217832,0.093986734,0.097797024,0.092597112,0.097926959,40,35,33,31,38,31
226,0.090648958,0.080727452,39,0.681489583,226,0.091217832,0.089780786,0.097797024,0.097608721,0.097926959,39,35,43,31,30,30
227,0.093289999,0.081587102,36,0.689656746,227,0.093289999,0.089513194,0.097797024,0.093114211,0.097926959,36,35,35,31,39,30
228,0.091584176,0.081383753,42,0.706539435,228,0.093289999,0.091679067,0.097797024,0.092719399,0.097926959,42,35,34,31,40,30
229,0.093766611,0.081669787,36,0.694422867,229,0.093766611,0.092318809,0.097797024,0.095300372,0.097926959,36,35,32,31,39,30
230,0.093257797,0.0820705,37,0.695735863,230,0.093766611,0.08923807,0.097797024,0.093305707,0.097926959,37,35,39,31,33,30
231,0.093658659,0.082641704,33,0.671880704,231,0.093766611,0.093019345,0.097797024,0.09970825,0.09970825,33,33,35,31,30,30
232,0.092343333,0.082639796,40,0.703921131,232,0.093766611,0.088278671,0.097797024,0.091385336,0.09970825,40,33,41,31,36,30
233,0.092767113,0.082353419,35,0.677671131,233,0.093766611,0.09135364,0.097797024,0.099575133,0.09970825,35,33,36,31,28,28
234,0.09431756,0.082367024,35,0.693175595,234,0.09431756,0.087397549,0.097797024,0.094115545,0.09970825,35,33,40,31,36,28
235,0.090178367,0.082329433,36,0.658540427,235,0.09431756,0.087808665,0.097797024,0.093268404,0.09970825,36,33,37,31,38,28
236,0.093552976,0.08323597,34,0.678386905,236,0.09431756,0.091295058,0.097797024,0.091747098,0.09970825,34,33,36,31,42,28
237,0.093980763,0.083324265,32,0.667080357,237,0.09431756,0.093590495,0.097797024,0.092990625,0.09970825,32,32,36,31,41,28
238,0.09324246,0.083414235,35,0.682424603,238,0.09431756,0.089357422,0.097797024,0.095551562,0.09970825,35,32,43,31,34,28
239,0.091495437,0.082946432,34,0.657811508,239,0.09431756,0.089963968,0.097797024,0.093516931,0.09970825,34,32,40,31,40,28
240,0.091138442,0.082990191,41,0.69709871,240,0.09431756,0.091635401,0.097797024,0.091225609,0.09970825,41,32,37,31,38,28
241,0.09313359,0.082397077,37,0.6944938,241,0.09431756,0.087863695,0.097797024,0.093928671,0.09970825,37,32,40,31,34,28
242,0.095110643,0.081850609,33,0.686400546,242,0.095110643,0.08997027,0.097797024,0.093757143,0.09970825,33,32,43,31,34,28
243,0.096613619,0.081825411,33,0.701430308,243,0.096613619,0.090640235,0.097797024,0.093164915,0.09970825,33,32,43,31,37,28
244,0.091872569,0.082285724,39,0.693725694,244,0.096613619,0.091412636,0.097797024,0.094449195,0.09970825,39,32,41,31,38,28
245,0.093580143,0.081967952,37,0.698959325,245,0.096613619,0.091080743,0.097797024,0.092491348,0.09970825,37,32,38,31,40,28
246,0.093819565,0.08196404,37,0.701353547,246,0.096613619,0.092742711,0.097797024,0.094543471,0.09970825,37,32,33,31,36,28
247,0.098145015,0.083249463,31,0.700200149,247,0.098145015,0.090678491,0.097797024,0.092096348,0.09970825,31,31,36,31,36,28
248,0.09824747,0.083587772,31,0.701224702,248,0.09824747,0.094085535,0.097797024,0.092082474,0.09970825,31,31,36,31,37,28
249,0.097200868,0.084528582,35,0.722008681,249,0.09824747,0.090477629,0.097797024,0.091669742,0.09970825,35,31,34,31,41,28
250,0.098005308,0.085883201,31,0.698803075,250,0.09824747,0.090648715,0.097797024,0.096384235,0.09970825,31,31,40,31,32,28
251,0.097527397,0.08601085,30,0.684951389,251,0.09824747,0.0888105,0.097797024,0.092872112,0.09970825,30,30,37,31,38,28
252,0.098501764,0.086769562,33,0.720311756,252,0.098501764,0.08857301,0.097797024,0.093493387,0.09970825,33,30,36,31,37,28
253,0.10162748,0.087446729,27,0.69484623,253,0.10162748,0.088817411,0.097797024,0.095088132,0.09970825,27,27,39,31,35,28
254,0.096737401,0.087156295,35,0.717374008,254,0.10162748,0.092197619,0.097797024,0.097712323,0.09970825,35,27,34,31,37,28
255,0.098503662,0.086604476,30,0.694714038,255,0.10162748,0.090242708,0.097797024,0.095804514,0.09970825,30,27,44,31,39,28
256,0.098736409,0.086608334,34,0.73022123,256,0.10162748,0.089419692,0.097797024,0.094841121,0.09970825,34,27,39,31,34,28
257,0.096365551,0.087381844,34,0.706512649,257,0.10162748,0.094377083,0.097797024,0.095850084,0.09970825,34,27,34,31,37,28
258,0.096677282,0.086943189,31,0.685522817,258,0.10162748,0.094938318,0.097797024,0.097548549,0.09970825,31,27,35,31,34,28
259,0.099476091,0.087883919,29,0.694760913,259,0.10162748,0.091080891,0.097797024,0.097441174,0.09970825,29,27,38,31,33,28
260,0.103066071,0.087526372,31,0.749410714,260,0.103066071,0.093049802,0.097797024,0.097293208,0.09970825,31,27,35,31,30,28
261,0.099338303,0.087059598,32,0.720655754,261,0.103066071,0.090384066,0.097797024,0.098688446,0.09970825,32,27,38,31,30,28
262,0.100092005,0.087000165,30,0.71059747,262,0.103066071,0.091530639,0.097797024,0.099270861,0.09970825,30,27,37,31,32,28
263,0.099980928,0.087283007,35,0.749809276,263,0.103066071,0.090309429,0.097797024,0.100976045,0.100976045,35,27,40,31,30,28
264,0.100704799,0.088938723,31,0.725797991,264,0.103066071,0.089906515,0.097797024,0.101768344,0.101768344,31,27,40,31,30,28
265,0.106355097,0.088793807,27,0.742122396,265,0.106355097,0.087268502,0.097797024,0.105855208,0.105855208,27,27,41,31,24,24
266,0.100522911,0.088789471,36,0.761985863,266,0.106355097,0.090753125,0.097797024,0.103967903,0.105855208,36,27,41,31,28,24
267,0.098554067,0.089699823,34,0.728397817,267,0.106355097,0.089823035,0.097797024,0.10389974,0.105855208,34,27,43,31,29,24
268,0.102433805,0.089862555,31,0.743088046,268,0.106355097,0.092043419,0.097797024,0.100937187,0.105855208,31,27,40,31,32,24
269,0.100617014,0.090207246,31,0.724920139,269,0.106355097,0.08847505,0.097797024,0.103547867,0.105855208,31,27,41,31,31,24
270,0.100395089,0.090031345,31,0.722700893,270,0.106355097,0.090435752,0.097797024,0.103624231,0.105855208,31,27,38,31,27,24
271,0.10220341,0.090125772,31,0.740784102,271,0.106355097,0.090136979,0.097797024,0.105907713,0.105907713,31,27,39,31,27,24
272,0.099068977,0.090574522,30,0.700367187,272,0.106355097,0.091217708,0.097797024,0.110671436,0.110671436,30,27,39,31,25,24
273,0.099068977,0.08950993,30,0.700367187,273,0.106355097,0.089609909,0.097797024,0.102454381,0.110671436,30,27,38,31,30,24
274,0.101685615,0.088612143,27,0.695427579,274,0.106355097,0.089526576,0.097797024,0.103721834,0.110671436,27,27,38,31,28,24
275,0.105553786,0.090097304,30,0.765215278,275,0.106355097,0.090831442,0.097797024,0.103315526,0.110671436,30,27,36,31,27,24
276,0.103545784,0.090519804,29,0.735457837,276,0.106355097,0.089722504,0.097797024,0.101263864,0.110671436,29,27,37,31,31,24
277,0.100663948,0.090647415,32,0.733912202,277,0.106355097,0.09401611,0.097797024,0.106057647,0.110671436,32,27,38,31,25,24
278,0.10338235,0.090379691,28,0.723478671,278,0.106355097,0.090117837,0.097797024,0.104084701,0.110671436,28,27,40,31,30,24
279,0.101245771,0.089834795,34,0.755314856,279,0.106355097,0.095559276,0.097797024,0.103177995,0.110671436,34,27,41,31,29,24
280,0.102511409,0.089998174,27,0.703685516,280,0.106355097,0.094016676,0.097797024,0.1030516,0.110671436,27,27,32,31,31,24
281,0.102639443,0.09016892,28,0.716049603,281,0.106355097,0.092627331,0.097797024,0.1062125,0.110671436,28,27,35,31,27,24
282,0.10391746,0.090248863,27,0.717746032,282,0.106355097,0.095754919,0.097797024,0.1062125,0.110671436,27,27,28,28,27,24
283,0.099206804,0.090701622,28,0.681723214,283,0.106355097,0.09437753,0.097797024,0.107698016,0.110671436,28,27,35,28,27,24
284,0.099665724,0.090096519,31,0.715407242,284,0.106355097,0.095459824,0.097797024,0.109446404,0.110671436,31,27,33,28,24,24
285,0.102265823,0.088976069,29,0.722658234,285,0.106355097,0.092785926,0.097797024,0.107579439,0.110671436,29,27,38,28,24,24
286,0.099876885,0.089086626,29,0.698768849,286,0.106355097,0.095508786,0.097797024,0.109536285,0.110671436,29,27,36,28,23,23
287,0.103839559,0.090067665,27,0.716967014,287,0.106355097,0.097574537,0.097797024,0.110649777,0.110671436,27,27,28,28,23,23
288,0.102551008,0.08986574,30,0.7351875,288,0.106355097,0.098524016,0.098524016,0.113541989,0.113541989,30,27,28,28,23,23
289,0.101486657,0.089937791,31,0.733616567,289,0.106355097,0.103262111,0.103262111,0.1083219,0.113541989,31,27,25,25,26,23
290,0.101248884,0.089907521,27,0.691060268,290,0.106355097,0.098302778,0.103262111,0.11032381,0.113541989,27,27,29,25,24,23
291,0.099912599,0.089493928,26,0.665792659,291,0.106355097,0.096071627,0.103262111,0.112703699,0.113541989,26,26,29,25,22,22
292,0.100648528,0.089991976,30,0.716162698,292,0.106355097,0.098852331,0.103262111,0.116639955,0.116639955,30,26,29,25,20,20
293,0.102111806,0.089896584,29,0.721118056,293,0.106355097,0.099658325,0.103262111,0.110643105,0.116639955,29,26,30,25,23,20
294,0.112958011,0.090754727,24,0.769580109,294,0.112958011,0.09846827,0.103262111,0.113378844,0.116639955,24,24,30,25,23,20
295,0.106742262,0.091490647,26,0.734089286,295,0.112958011,0.096260519,0.103262111,0.116579539,0.116639955,26,24,33,25,20,20
296,0.108323123,0.092996623,25,0.737077381,296,0.112958011,0.09933235,0.103262111,0.113396897,0.116639955,25,24,28,25,22,20
297,0.106176521,0.093697686,28,0.751420387,297,0.112958011,0.099866675,0.103262111,0.114446343,0.116639955,28,24,28,25,21,20
298,0.108974934,0.093798502,28,0.779404514,298,0.112958011,0.097512674,0.103262111,0.118812847,0.118812847,28,24,31,25,19,19
299,0.104222876,0.093522693,28,0.731883929,299,0.112958011,0.098716915,0.103262111,0.116841617,0.118812847,28,24,34,25,20,19
300,0.103101385,0.093027189,28,0.720669023,300,0.112958011,0.097920651,0.103262111,0.11144348,0.118812847,28,24,30,25,22,19
301,0.106103472,0.09311602,26,0.727701389,301,0.112958011,0.098959871,0.103262111,0.113301665,0.118812847,26,24,34,25,22,19
302,0.105500645,0.092707968,29,0.755006448,302,0.112958011,0.099176637,0.103262111,0.118655853,0.118812847,29,24,29,25,20,19
303,0.111186744,0.092699852,24,0.751867436,303,0.112958011,0.099979365,0.103262111,0.114729898,0.118812847,24,24,26,25,20,19
304,0.109529571,0.094352916,25,0.749141865,304,0.112958011,0.096933647,0.103262111,0.114475807,0.118812847,25,24,30,25,21,19
305,0.110892894,0.094707219,24,0.748928943,305,0.112958011,0.099222536,0.103262111,0.113179664,0.118812847,24,24,30,25,21,19
306,0.109645568,0.095279341,25,0.750301835,306,0.112958011,0.09956241,0.103262111,0.115316208,0.118812847,25,24,32,25,20,19
307,0.105073847,0.096580664,27,0.729309896,307,0.112958011,0.099654762,0.103262111,0.1165969,0.118812847,27,24,31,25,20,19
308,0.113885131,0.097701695,23,0.763851314,308,0.113885131,0.100156225,0.103262111,0.113574898,0.118812847,23,23,31,25,22,19
309,0.109080952,0.098766948,26,0.75747619,309,0.113885131,0.099582102,0.103262111,0.115472768,0.118812847,26,23,28,25,19,19
310,0.114531462,0.098717881,21,0.73622371,310,0.114531462,0.09968612,0.103262111,0.114748686,0.118812847,21,21,28,25,20,19
311,0.116854514,0.099026327,20,0.73997371,311,0.116854514,0.104986326,0.104986326,0.114464782,0.118812847,20,20,30,25,20,19
312,0.114434524,0.100294006,20,0.71577381,312,0.116854514,0.10142605,0.104986326,0.114227196,0.118812847,20,20,28,25,21,19
313,0.116339547,0.101841203,21,0.754304563,313,0.116854514,0.099845933,0.104986326,0.114585544,0.118812847,21,20,27,25,22,19
314,0.113540738,0.101379993,21,0.726316468,314,0.116854514,0.102462856,0.104986326,0.113053723,0.118812847,21,20,28,25,22,19
315,0.116188619,0.101997372,22,0.770581845,315,0.116854514,0.104229291,0.104986326,0.113053723,0.118812847,22,20,27,25,22,19
316,0.119001637,0.101716695,19,0.740016369,316,0.119001637,0.101488327,0.104986326,0.114190969,0.118812847,19,19,28,25,22,19
317,0.119001637,0.102268876,19,0.740016369,317,0.119001637,0.10167829,0.104986326,0.115284091,0.118812847,19,19,30,25,21,19
318,0.116822101,0.103468842,22,0.776916667,318,0.119001637,0.101902174,0.104986326,0.114585345,0.118812847,22,19,30,25,22,19
319,0.125514924,0.104726993,18,0.78146503,319,0.125514924,0.100984127,0.104986326,0.119475694,0.119475694,18,18,29,25,19,19
320,0.125130661,0.105459237,16,0.721894841,320,0.125514924,0.10138364,0.104986326,0.115253077,0.119475694,16,16,28,25,21,19
321,0.119316915,0.104598335,19,0.743169147,321,0.125514924,0.09698068,0.104986326,0.117650099,0.119475694,19,16,34,25,20,19
322,0.128350099,0.10534909,15,0.721000992,322,0.128350099,0.103104696,0.104986326,0.116133545,0.119475694,15,15,28,25,21,19
323,0.132685869,0.107537188,16,0.797446925,323,0.132685869,0.101255308,0.104986326,0.115738148,0.119475694,16,15,27,25,22,19
324,0.134887302,0.10958581,14,0.748873016,324,0.134887302,0.099485884,0.104986326,0.11656126,0.119475694,14,14,28,25,20,19
325,0.130638492,0.1097374,15,0.743884921,325,0.134887302,0.101392063,0.104986326,0.121728423,0.121728423,15,14,27,25,19,19
326,0.134763938,0.111120345,14,0.747639385,326,0.134887302,0.104150595,0.104986326,0.118774678,0.121728423,14,14,26,25,19,19
327,0.141138194,0.113238449,13,0.768524802,327,0.141138194,0.102058953,0.104986326,0.123170672,0.123170672,13,13,26,25,17,17
328,0.137786706,0.115268145,13,0.735009921,328,0.141138194,0.10719158,0.10719158,0.119125316,0.123170672,13,13,24,24,19,17
329,0.156206972,0.114713311,10,0.743887897,329,0.156206972,0.106664665,0.10719158,0.11984605,0.123170672,10,10,25,24,19,17
330,0.151262649,0.115691264,11,0.762626488,330,0.156206972,0.106694668,0.10719158,0.124365179,0.124365179,11,10,24,24,17,17
331,0.14424999,0.117117236,12,0.750192212,331,0.156206972,0.109130556,0.109130556,0.125840798,0.125840798,12,10,23,23,16,16
332,0.144829405,0.118141908,12,0.755986359,332,0.156206972,0.106772049,0.109130556,0.123710423,0.125840798,12,10,23,23,18,16
333,0.154568777,0.119135997,10,0.727505952,333,0.156206972,0.107397775,0.109130556,0.121442001,0.125840798,10,10,25,23,19,16
334,0.14356946,0.118880599,12,0.743386905,334,0.156206972,0.11181982,0.11181982,0.121709232,0.125840798,12,10,22,22,18,16
335,0.134147148,0.117644249,14,0.741471478,335,0.156206972,0.103399901,0.11181982,0.12507996,0.125840798,14,10,26,22,17,16
336,0.151739856,0.118772202,11,0.767398562,336,0.156206972,0.104707895,0.11181982,0.118805295,0.125840798,11,10,25,22,19,16
337,0.141186325,0.118354358,12,0.719555556,337,0.156206972,0.105142436,0.11181982,0.122988194,0.125840798,12,10,24,22,19,16
338,0.154317336,0.120689241,11,0.793173363,338,0.156206972,0.106918899,0.11181982,0.124221596,0.125840798,11,10,23,22,18,16
339,0.156710915,0.121831397,10,0.748927331,339,0.156710915,0.110200496,0.11181982,0.126296472,0.126296472,10,10,23,22,18,16
340,0.158830161,0.125502968,10,0.770119792,340,0.158830161,0.109118353,0.11181982,0.122067565,0.126296472,10,10,24,22,18,16
341,0.171988368,0.126520027,8,0.719883681,341,0.171988368,0.108625992,0.11181982,0.123741437,0.126296472,8,8,24,22,18,16
342,0.166254043,0.128419813,9,0.762540427,342,0.171988368,0.110129279,0.11181982,0.124891208,0.126296472,9,8,21,21,17,16
343,0.159436733,0.130376103,10,0.776185516,343,0.171988368,0.107047081,0.11181982,0.124616772,0.126296472,10,8,25,21,18,16
344,0.176616146,0.133153129,8,0.766161458,344,0.176616146,0.105620709,0.11181982,0.124581324,0.126296472,8,8,23,21,17,16
345,0.16661937,0.136025604,9,0.7661937,345,0.176616146,0.105475504,0.11181982,0.12516224,0.126296472,9,8,25,21,17,16
346,0.188834623,0.133679076,7,0.76334623,346,0.188834623,0.11378683,0.11378683,0.130377951,0.130377951,7,7,20,20,15,15
347,0.226189782,0.141212364,5,0.761897817,347,0.226189782,0.108326736,0.11378683,0.128148725,0.130377951,5,5,23,20,16,15
348,0.203684201,0.141035592,6,0.751127728,348,0.226189782,0.106885268,0.11378683,0.12895984,0.130377951,6,5,24,20,16,15
349,0.188247321,0.140038137,7,0.757473214,349,0.226189782,0.109106994,0.11378683,0.133206882,0.133206882,7,5,23,20,15,15
350,0.17523998,0.141468356,8,0.752399802,350,0.226189782,0.110312649,0.11378683,0.130633073,0.133206882,8,5,23,20,15,15
351,0.187826563,0.140728144,7,0.753265625,351,0.226189782,0.118402083,0.118402083,0.132493372,0.133206882,7,5,19,19,15,15
352,0.188458036,0.141063268,7,0.759580357,352,0.226189782,0.121380623,0.121380623,0.133247836,0.133247836,7,5,18,18,15,15
353,0.204321999,0.141539783,6,0.757505704,353,0.226189782,0.113197718,0.121380623,0.135056864,0.135056864,6,5,19,18,14,14
354,0.20615434,0.142797689,6,0.775829117,354,0.226189782,0.114245759,0.121380623,0.13011312,0.135056864,6,5,20,18,16,14
355,0.189214955,0.14246472,7,0.767149554,355,0.226189782,0.112495015,0.121380623,0.1355187,0.1355187,7,5,20,18,14,14
356,0.188955556,0.142608054,7,0.764555556,356,0.226189782,0.117383705,0.121380623,0.134280168,0.1355187,7,5,20,18,14,14
357,0.203067138,0.140512862,6,0.744957093,357,0.226189782,0.115851438,0.121380623,0.14129716,0.14129716,6,5,20,18,13,13
358,0.189357217,0.144189985,7,0.768572173,358,0.226189782,0.112351066,0.121380623,0.131598952,0.14129716,7,5,20,18,16,13
359,0.200888269,0.145732587,6,0.723168403,359,0.226189782,0.115095188,0.121380623,0.130243576,0.14129716,6,5,19,18,16,13
360,0.20525873,0.14600307,6,0.766873016,360,0.226189782,0.120537227,0.121380623,0.130148428,0.14129716,6,5,17,17,16,13
361,0.204916518,0.146319285,6,0.763450893,361,0.226189782,0.112368666,0.121380623,0.129779241,0.14129716,6,5,22,17,15,13
362,0.227109995,0.148350141,5,0.77109995,362,0.227109995,0.116829514,0.121380623,0.132433569,0.14129716,5,5,20,17,15,13
363,0.205940551,0.150953208,6,0.77369122,363,0.227109995,0.1229132,0.1229132,0.138688529,0.14129716,6,5,16,16,13,13
364,0.228396305,0.153269719,5,0.783963046,364,0.228396305,0.117584127,0.1229132,0.138082161,0.14129716,5,5,19,16,13,13
365,0.20463879,0.150541181,6,0.760673611,365,0.228396305,0.11208982,0.1229132,0.136546565,0.14129716,6,5,21,16,14,13
